Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Outlet_Sales_25%,Item_Outlet_Sales_75%,Item_Visiblity_25%,Item_Visbility_75%
0.085274988,Meat,242.7512,Small,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09982679575,Baking Goods,81.5934,Medium,Tier 3,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,45.7402,Medium,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.094603404,Soft Drinks,189.3846,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.099104741,Snack Foods,107.3622,Small,Tier 1,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,39.7164,Medium,Tier 3,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.094603404,Soft Drinks,32.99,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.10196820275,Dairy,245.1802,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,263.7568,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,96.0726,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,161.5552,Medium,Tier 3,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,130.0626,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,131.2968,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,260.0936,Medium,Tier 3,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,160.6578,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.085274988,Meat,40.2822,Small,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09982679575,Baking Goods,52.9298,Medium,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,88.3514,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.0926762305,Frozen Foods,37.2506,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,121.7072,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.094603404,Soft Drinks,161.5578,High,Tier 3,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.090649107,Others,211.956,Small,Tier 1,Grocery Store,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.1004406015,Fruits and Vegetables,124.173,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,152.134,Small,Tier 1,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.102407778,Canned,79.7644,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,181.9292,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,165.6526,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.12962012525,Seafood,170.4764,Medium,Tier 3,Supermarket Type3,3589.3278,473.3838,3589.3278,0.03128464325,0.12962012525
0.1004406015,Fruits and Vegetables,86.4198,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,152.334,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,45.406,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.08677710175,Hard Drinks,192.8846,Medium,Tier 3,Supermarket Type3,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.099104741,Snack Foods,118.7782,Small,Tier 1,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09883876650000001,Starchy Foods,92.9804,High,Tier 3,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.099104741,Snack Foods,109.8912,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,79.9618,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.09056135225,Household,251.3724,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,42.7112,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0769148715,Health and Hygiene,192.1846,Small,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,227.6062,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,229.0668,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,249.0408,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,179.3976,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,163.4552,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,75.367,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,262.491,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,152.034,Small,Tier 1,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,112.3886,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,61.451,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,125.9704,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,171.8764,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,41.5796,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,51.1324,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0769148715,Health and Hygiene,96.341,High,Tier 3,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.085274988,Meat,110.9202,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09982679575,Baking Goods,127.5362,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.085274988,Meat,225.9404,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.094603404,Soft Drinks,95.4436,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,246.4144,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,231.03,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.121126992,Breakfast,176.237,Medium,Tier 2,Supermarket Type1,2970.3002500000002,679.116,2970.3002500000002,0.0584955505,0.121126992
0.09056135225,Household,195.211,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,43.3454,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,85.225,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09883876650000001,Starchy Foods,36.7164,Medium,Tier 2,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.0926762305,Frozen Foods,178.666,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,128.831,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,260.1594,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,85.6908,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,264.0884,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,91.4488,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,173.1738,Medium,Tier 3,Supermarket Type3,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,256.4988,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,110.5202,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.099104741,Snack Foods,250.4408,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,126.202,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,103.1964,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,253.0698,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,101.0016,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.094603404,Soft Drinks,153.0024,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,190.3846,Small,Tier 1,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,151.1366,Small,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,147.3734,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,46.306,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,222.1772,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,95.5094,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.094603404,Soft Drinks,113.5518,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.121126992,Breakfast,174.0712,Medium,Tier 3,Supermarket Type3,2970.3002500000002,679.116,2970.3002500000002,0.0584955505,0.121126992
0.1004406015,Fruits and Vegetables,198.4768,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,142.7128,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,196.211,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,94.3462,Medium,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,47.9034,Small,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.090649107,Others,141.4154,Small,Tier 1,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.1004406015,Fruits and Vegetables,80.2644,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,99.3384,Small,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.102407778,Canned,87.9856,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,125.2678,Small,Tier 1,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,167.0474,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926787895,Breads,93.7436,Medium,Tier 3,Supermarket Type2,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.094603404,Soft Drinks,224.972,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.08677710175,Hard Drinks,250.5382,Medium,Tier 2,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.1004406015,Fruits and Vegetables,241.2854,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,98.0068,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09982679575,Baking Goods,92.6436,Small,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,235.0958,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,193.6162,Small,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.102407778,Canned,59.1904,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,89.1514,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,60.222,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926762305,Frozen Foods,112.7176,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.099104741,Snack Foods,115.5834,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,148.0076,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,228.272,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,147.5392,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,146.6418,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.08677710175,Hard Drinks,122.4388,Medium,Tier 3,Supermarket Type3,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.09982679575,Baking Goods,223.9404,Medium,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.094603404,Soft Drinks,62.6168,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.10196820275,Dairy,149.9708,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,103.2306,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.090649107,Others,194.3478,Medium,Tier 3,Grocery Store,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.085274988,Meat,165.0842,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926787895,Breads,101.299,Medium,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.0769148715,Health and Hygiene,129.9994,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0926787895,Breads,216.7166,Medium,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.10196820275,Dairy,76.367,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,158.4604,Medium,Tier 3,Supermarket Type3,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.1004406015,Fruits and Vegetables,260.6278,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,230.9984,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,76.867,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.121126992,Breakfast,129.3994,Medium,Tier 3,Supermarket Type3,2970.3002500000002,679.116,2970.3002500000002,0.0584955505,0.121126992
0.090649107,Others,101.3016,Small,Tier 1,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.1004406015,Fruits and Vegetables,221.7456,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,122.9046,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.121126992,Breakfast,104.4332,Medium,Tier 2,Supermarket Type1,2970.3002500000002,679.116,2970.3002500000002,0.0584955505,0.121126992
0.102407778,Canned,164.5184,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,88.183,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09056135225,Household,174.3054,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,180.9976,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,190.9504,Small,Tier 1,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.094603404,Soft Drinks,59.5904,Medium,Tier 1,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.085274988,Meat,66.3826,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,182.2608,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,197.611,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,181.2292,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926787895,Breads,104.0648,Medium,Tier 3,Supermarket Type2,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.0926787895,Breads,260.4594,Medium,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.085274988,Meat,233.1616,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.094603404,Soft Drinks,174.0422,Small,Tier 1,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.099104741,Snack Foods,55.2956,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,141.7496,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.10196820275,Dairy,142.2128,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.085274988,Meat,166.0816,Medium,Tier 3,Supermarket Type3,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,79.9276,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,98.77,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
